id,statement,label
15787,Niet alle vrouwen lijken evenzeer van je gecharmeerd.,NF
15802,I’m in this for life.,NF
15803,Criticasters stellen dat Klaas Dijkhoff (38) deze week ‘slappe knieën had’ en ‘door de pomp ging’ in de onderhandelingen rond het kinderpardon.,FNR
15805,"Luister, zegt Klaas Dijkhoff kalmpjes.",FNR
15806,Ik had ook helemaal níet kunnen bewegen.,NF
15817,Maar ik steek niet onder stoelen of banken dat ik ook wat heb moeten toegeven aan de anderen.,NF
15819,"Wat andere politici me nadragen, vind ik niet zo interessant.",NF
15824,Een voorstel waar de coalitiepartners in november nog niet van wilden weten.,FNR
15832,Dijkhoff zegt dat ‘kiezers drie dingen van mij willen’.,FNR
15841,Durft u de belofte aan dat er straks toch niet wéér een kinderpardon komt?,NF
15847,Je weet dat het niet makkelijker wordt als je er niet uitkomt.,NF
15850,"Dat oogst nog weinig applaus, erkent Dijkhoff.",FNR
15858,"De ene partij krijgt het nodige voor mekaar, maar moet ook wat inleveren.",NF
15861,Van Forum ken ik nu twee mensen.,FNR
15865,"Als je op een partij gaat stemmen die geen verantwoordelijkheid neemt, kom je in een moeilijke spiraal.",NF
15868,Was dit nou een rotweek al met al?,NF
15869,"Nee, politiek gezien had deze week veel uitdaging.",NF
15871,Bovendien zijn we er als coalitie sterker uitgekomen.,NF
15881,"Een week voor Kerst blikt hij op zijn werkkamer op het ministerie van Justitie en Veiligheid, terug.",FNR
15883,Als je zegt: onderschat je de zorgen over migratie?,NF
15884,Het is een thema dat iedereen beroert en dat zie je ook in de discussie rond het pact.,NF
15885,"Tegelijkertijd: alle zinnen die door tegenstanders zijn aangehaald, zijn wel erg uit hun verband gerukt.",NF
15887,Maar politiek had u de ophef wellicht voor kunnen zijn?,NF
15890,Het moeizame is dat dit een diplomatiek instrument is.,NF
15903,Vindt u dat een goed idee?,NF
15905,"In het regeerakkoord staat: je hebt recht op bescherming, maar dat betekent niet dat je het recht hebt zelf te bepalen wáár.",FNR
15907,Op het allerlaatste moment gaf Harbers ze alsnog een verblijfsvergunning.,FNR
15914,Ik kan me in heel veel mensen verplaatsen.,NF
15923,"Mensen zijn vaak zelf twee, drie, vier nieuwe procedures gestart.",FNR
15924,Om mensen sneller te kunnen afwijzen?,NF
15934,De discretionaire bevoegdheid legt wel druk op uw schouders.,NF
15936,"Ik lees de stukken vaak twee, drie keer.",FNR
15946,Er zijn echter nijpender dossiers die op haar bureau liggen.,NF
15949,Maar 5G levert ook een wirwar aan problemen op.,FNR
15952,Voor de zomer wil het kabinet met een eigen ‘China-strategie’ komen.,FNR
15969,Als die netwerken moeten ‘ontchinezen’ dan laat 5G nog wel even op zich wachten.,NF
15979,"Toen bood een beschermingsconstructie van KPN uitkomst, nu wil Keijzer de vergunning kunnen weigeren op het moment dat ‘verdachte’ partijen meer dan 30 procent van de stemgerechtigde aandelen verwerven.",FNR
15980,"Het wetsvoorstel hanteert een brede opvatting over wat telecom is: behalve providers en hun netwerken ook datacentra, internetknooppunten, hostingdiensten en certificeringsdiensten.",FNR
15984,Zou de overname van Fox-IT in 2015 onder deze regels zijn doorgegaan?,NF
15988,"Schiphol is een mainport, een van de kurken van onze economie.",FNR
15997,Die wordt in de bovenste helft van Nederland gebruikt door het satellietafluisterstation in het Friese Burum – een belangrijke bron van informatie voor de MIVD en AIVD.,FNR
16008,"Tja, dat doen we hier wel vaker.",FNR
16017,"Veel vrije tijd heeft Kajsa Ollongren niet, maar de thuiswedstrijden van Ajax slaat ze zelden over.",FNR
16021,Deze zaterdag is D66’er Ollongren (50) precies honderd dagen vicepremier en minister van Binnenlandse Zaken en Koninkrijksrelaties in Rutte III.,FNR
16024,"Haar voorganger op het departement van Binnenlandse Zaken, Ronald Plasterk (PvdA), werd nog pesterig ‘minister van lege dozen’ genoemd, omdat hij zo weinig omhanden had.",FNR
16027,Kajsa Ollongren: „Je hebt politici die denken in frames en politici die denken in inhoud.,FNR
16033,Sinds oktober vorig jaar is ze vicepremier in Rutte III.,FNR
16037,"Ook mengde Ollongren zich in de rel rond wethouder Jo Palmen uit het Limburgse Brunssum, wiens bestuurlijke integriteit ter discussie staat.",FNR
16038,Verreweg de meeste aandacht kreeg ze met haar kruistocht tegen politieke inmenging van Rusland in Nederland.,FNR
16040,"Sinds haar aantreden wijst ze op de gevaren van nepnieuws, dat de campagne voor de gemeenteraadsverkiezingen zou kunnen beïnvloeden.",FNR
16041,Ollongren krijgt veel kritiek op haar waarschuwingen: ze zou het probleem uitvergroten en censuur bepleiten.,FNR
16043,"Ze is in gesprek met techbedrijven als Facebook en Google, zegt Ollongren.",FNR
16044,"Ze wil ook de site EU vs Disinfo versterken, de factcheckdienst van de Europese Unie die naar nepnieuws speurt.",FNR
16045,Uitgerekend die site markeerde twee Nederlandse artikelen onlangs ten onrechte als nepnieuws.,FNR
16046,"De fout werd hersteld, maar critici van maatregelen tegen nepnieuws zagen hun vrees bevestigd: censuur!",FNR
16047,Ollongren vindt het „heel goed” dat die factchecksite bestaat.,FNR
16048,Ze werken met een heel netwerk van ngo’s en wetenschappers.,FNR
16058,Als sociaal-liberaal leg ik de verantwoordelijkheid liever bij de techbedrijven die het nepnieuws verspreiden.,NF
16064,"Je hebt politici die denken in frames, en je hebt politici die denken in inhoud.",NF
16077,"Toch komt ze ook behoedzaam en defensief over: een bestuurder die graag over dossiers praat, maar – in tegenstelling tot haar partijleider Pechtold – het liefst zo weinig mogelijk politieke uitspraken doet.",NF
16081,"Zij en haar vrouw, die als tv-producent onder meer het satirische programma Zondag met Lubach maakt, hebben er allebei één op de wereld gezet.",FNR
16083,"Toen Ollongren begin twintig was, werd ze lid van D66.",FNR
16087,"Maar als je haar vraagt naar politieke vergezichten, begint ze over het regeerakkoord van Rutte III, „de samensmelting van vier partijen die zeggen: we gaan ervoor”.",FNR
16090,Ollongren studeerde geschiedenis en werkte meer dan twintig jaar als ambtenaar in Den Haag.,FNR
16092,"In 2014 maakte ze de overstap naar de politiek, toen ze wethouder werd in Amsterdam.",FNR
16094,Zelf de politieke baas zijn in plaats van het laatste advies influisteren”.,NF
16095,Raadsleden uit uw Amsterdamse tijd zeggen: Ollongren is een bestuurder die niet echt van grootse visies en boude beweringen houdt.,FNR
16100,Tegelijk denk ik: zo gaat het dus al jaren.,NF
16105,Heeft u later niet gedacht: dat had ik beter niet kunnen zeggen?,NF
16111,"Het vorige kabinet hield die gegevens jarenlang geheim met een beroep op de nationale veiligheid, maar volgens Ollongren levert openbaarmaking geen risico’s op voor de diensten.",FNR
16113,"Onze lijn is: waar het kan zijn we transparant, dat past ook bij deze tijd.” Een ander teken van de nieuwe openheid: ze gaf AIVD-baas Rob Bertholee toestemming voor een optreden bij het tv-programma College Tour.",FNR
16120,"De diensten mogen nu communicatie uit de lucht onderscheppen, maar hebben heel beperkte bevoegdheden op de kabel.",FNR
16121,"Terwijl bijna al het verkeer nu met de smartphone over de kabel gaat, denk aan e-mail en andere informatie.",FNR
16125,In het regeerakkoord hebben we waarborgen opgenomen waardoor de wet niet als ‘sleepnet’ kan gaan werken.,FNR
16126,"Ik ga dat heel goed in de gaten houden, we evalueren na twee jaar.",NF
16130,"Het raadgevend referendum, zegt Ollongren, „is niet wat onze bedoeling was”.",FNR
16132,Ze is er bovendien ongelukkig over dat internationale verdragen niet zijn uitgesloten van referenda en dat de uitslag al geldig is bij een opkomst van 30 procent.,FNR
16138,Ik zou het niet gezegd hebben.,NF
16146,"Wel is er de kans om straks een rechtstreeks door de bevolking gekozen burgemeester in te voeren, als ook de Eerste Kamer heeft ingestemd met het schrappen van de benoemde burgemeester uit de Grondwet.",FNR
16150,Uw partij wil dit toch al vijftig jaar?,NF
16153,Uit onderzoeken blijkt al jaren dat burgers meer inspraak willen.,FR
16157,Ik ben met gemeenten in gesprek over hoe we het ‘right to challenge’ kunnen invoeren: burgers die taken van de gemeente kunnen overnemen in bijvoorbeeld een buurthuis.,FNR
16160,"Dat vind ik dus niet mager, want dat kan heel betekenisvol zijn voor mensen in hun gemeente.",NF
16177,Buma spreekt met NU.nl op de middag van de presentatie van de resultaten van de klimaattafels.,FNR
16178,Vanuit de statige werkkamer in het voormalig justitiegebouw in de Tweede Kamer ziet de CDA-leider demonstranten op het Plein voor de Tweede Kamer lawaai maken en op fluitjes blazen.,FNR
16179,"""Waarschijnlijk van de milieuclubs en de FNV die zijn weggelopen van de klimaattafels"", denkt Buma hardop.",FNR
16181,Ook toen stapte de vakbond op.,FNR
16183,We weten dat Saoedi-Arabië al jarenlang mensenrechten schendt en de Russen zijn al langer bezig met buurlanden binnenvallen en destabiliseren.,FNR
16186,Dat ze meer hun waarde moeten laten zien?,NF
16187,"Het beeld van deze bedrijven, zoals Shell, is dat zij hier in Nederland zitten, profiteren van belastingcontructies en infrastructuur, maar zelf niets bijdragen.",NF
16190,U wilde 2 miljard euro aan buitenlandse aandeelhouders cadeau doen en had een btw-verhoging voor de burger.,FR
16197,Na maanden van onderhandelen zijn de klimaattafels eruit.,FNR
16214,"Het raadgevend referendum, een middel om het kabinet bij te sturen, heeft deze coalitie afgeschaft.",FNR
16268,De boodschap blijft ook dan overeind staan.,NF
16278,Maar die uitspraak klopte toch ook niet?,NF
16282,"Dit gaat om Rusland waarbij de afgelopen jaren veel kwesties spelen, zoals het MH17-dossier.",FNR
16304,"Wat zegt u tegen al uw ambassadeurs, diplomaten en ambtenaren?",NF
16307,"Dat dit een kras voor mij is, is duidelijk.",NF
16313,"Ze zijn altijd belangrijk, maar nu nog meer omdat er zo veel rijks- en provinciale taken richting de gemeentes gaan.",FNR
16315,"Het is – meer dan ooit – heel belangrijk dat niet alleen in Den Haag de juiste partijen het voor het zeggen krijgen als het om die keuzes gaat, maar ook lokaal.",NF
16317,Hoe ver strekt jullie invloed in Den Haag?,NF
16318,We hebben de wetgeving rond de arbeidsgehandicapten zodanig kunnen beïnvloeden dat de WA-jongers hun positie behouden.,FNR
16324,"In Nederland behouden 2400 klein scholen hun toeslag, maar de strijd is nog niet afgelopen.",FNR
16336,U hebt uw positie maximaal benut bij het herfstakkoord?,NF
16347,"Natuurlijk, hij krijgt een bak koffie van me.",NF
16352,De situatie is nu dat deze keuze zoveel mogelijk bij gemeentes zelf is neergelegd.,FNR
16361,"Als je die open laat voor de winkeliers, dan slurpen de grote ondernemingen de middenstanders eenvoudig op.",NF
16364,De VVD denkt er anders over.,FNR
16365,"Ja, die staan echt vol trots winkelwagenmuntjes uit te delen aan iedereen die op zondag de supermarkt binnenloopt.",FNR
16368,Peter van Dalen is de lijstrekker van de gecombineerde lijst.,FNR
16375,En partijen die bij wijze van spreken alle kaarten op Europa zetten.,NF
16379,"En Nederland moet het als open economie heel erg hebben van samenwerking, dus het economisch belang is erg groot als het om Europa gaat.",FNR
16380,"U houdt het bij vrede, veiligheid en economische samenwerking?",NF
16385,We hebben gewaarschuwd voor de economische verschillen tussen noordelijke en zuidelijke lidstaten en dat het een illusie zou zijn dat we allemaal naar elkaar toe zouden groeien.,FNR
16386,En wat doet u nu met uw gelijk?,NF
16399,We hebben eigenstandig onafhankelijk onderzoek gedaan en uit het rapport van de Commissie Graafland blijkt dat je niet zomaar een splitsing kunt maken tussen Noord en Zuid.,FNR
16413,Maar denk aan het sociale beleid.,NF
16414,"De keuzes die we maken vallen terug op bepaalde normen en waarden die we hebben, bijvoorbeeld de gedachte dat je er moet zijn voor mensen die het minder hebben.",NF
16423,"Precies, want de burgers vervreemden momenteel van Europa.",NF
16428,In die sector is men erg bezig met verduurzamen; dat is beter voor het milieu en goed voor de portemonnee van de ondernemers.,FNR
16437,"In Nederland ging bij de laatste Europese parlementsverkiezingen 36 procent van de mensen stemmen, bij de gemeenteraadsverkiezingen kwam 54 procent opdagen.",FNR
16440,"Maar als je ziet dat bepaalde keuzes in de politiek gewoon niet goed worden verantwoord richting de burgers, en dan vind ik het ook niet gek dat mensen op een gegeven moment zeggen: bekijk het maar met je Europese zooitje, om het even plat te zeggen.",NF
16449,"Turkije is een streepje Europa, maar het grootste gedeelte ligt natuurlijk in Azië.",FNR
16454,We zien ook wel enige terughoudendheid bij Turkije zelf momenteel.,NF
16455,U voert niet de schending van mensenrechten en de verschillen in cultuur aan.,FNR
16456,"Er zijn natuurlijk ook andere Europese landen waar we natuurlijk best wel mee verschillen, de randen van de Balkan zien er anders uit dan Nederland.",FNR
16458,"En stel dat Turkije toegelaten wil worden, dan zijn er allerlei voorwaarden waar de mensenrechtensituatie er één van is.",FNR
16464,PVV-voorman Geert Wilders maakt zich onverminderd grote zorgen over integratie van moslims.,FNR
16466,Het is niet vijf voor twaalf of twee voor twaalf; het is bijna ochtend!,NF
16470,"En dat slechts elf procent van de Nederlanders de islam als een verrijking ziet, bewijst volgens hem wat hij al jaren roept.",FR
16474,Die duizenden gastarbeiders werden honderdduizenden.,FNR
16478,Professor Koopmans onderzocht nog niet zo lang geleden dat zeventig procent van de moslims islamitische regels belangrijker vindt dan seculiere wetten.,FR
16479,Bijna wekelijks worden er in Europa onschuldige mensen in de naam van Allah en de islam om zeep geholpen.,FR
16490,"Na de zoveelste aanslag zei Rutte in juni dat moslims dubbel slachtoffer zijn, omdat ze niet alleen vaak slachtoffer zijn van aanslagen, maar er ook nog als groep op worden aangekeken.",FNR
16495,Zijn dat niet ook die moslims die zich niet met fanatisme bezighouden?,NF
16499,"Maar ik kan het bijna niet meer aanhoren, die herdenkingen in de Tweede Kamer voor terreuraanslagen.",NF
16505,Maar ik zou zeggen: vrijheid is zoiets moois.,NF
16506,In de islam heeft u dat niet.,FNR
16512,"Een moslim die hier geboren is, is Nederlander.",FNR
16519,Zelf geloof ik wel in extreme mensen en gematigde mensen.,NF
16525,Wat vindt u dat er moet gebeuren?,NF
16529,Onder Rutte II zijn er 100.000 moslims bijgekomen.,FR
16532,"Als het vluchtelingen waren, waren ze in het eerste veilige land na Syrië gestopt.",NF
16543,Het gaat dan om de uitingen.,NF
16544,"Je kunt niet een idee verbieden, dat is onmogelijk.",FNR
16553,We gaan geen korans ophalen bij mensen thuis.,NF
16569,"Op kerstavond aten wij ­altijd hazenpeper, volgens klassiek familierecept, met brood.",FNR
16574,"Zijn oudoom Heerom doopte hem, hij deed communie in het Eindhovense Tongelre en het vormsel bij bisschop Bär.",FNR
16575,"Het Brabantse gezin (drie zoons, Klaas is de oudste) kerkte in verschillende ­parochies, ze verhuisden vaak.",FNR
16577,"Die had de VVD-fractievoorzitter in de media een ‘hyperindividualist’ ­genoemd, en ‘kleinzielig’, naar aanleiding van een uitspraak over de plek van kerken in de samenleving.",FNR
16579,U had de kerk toch al verlaten?,NF
16583,Al was die vast tevreden met de tien kinderen die ze heeft grootgebracht.,FNR
16586,"Dat ging gradueel, op een gegeven moment bleef alleen kerstavond nog over.",FNR
16587,Mijn ouders waren daarvoor al kritische kerkgangers.,FNR
16598,"Hij richt zijn pijlen op het ­liberalisme, dat volgens hem louter berust op individualisme en egoïsme.",FNR
16599,Maar de liberale gedachte gaat uit van individuen die samen een verband zoeken.,NF
16615,"Na zoveel jaren aan de macht ­hebben we dingen bereikt, problemen aangepakt.",FNR
16618,"Medewerkers van de fractie bedenken de term ‘Klaasverhaal’, als virtuele strik rond al de filmpjes, Facebook-posts en de Podklaas.",FNR
16634,"Ik doe mijn werk met veel plezier, omdat ik mezelf kan zijn.",NF
