sentence_id,content,ID,S_ID,LENGTH,POL,SUBJ,LEMMA_SENT,POS_SENT,LEMMA_POS,category
3801,Niets kan een excuus zijn voor blind geweld.,1742,3801,9,-0.1000000000,0.450000000,niets kunnen een excuus zijn voor blind geweld .,PRP MD DT NN PRP IN JJ NN .,niets_PRP kunnen_MD een_DT excuus_NN zijn_PRP voor_IN blind_JJ geweld_NN ._.,NFS
3861,De politievakbonden zeggen dat ze te weinig middelen hebben en dat ze niet mogen optreden.,1768,3861,16,0.0000000000,0.000000000,de politievakbond zeggen dat ze te weinig middeel hebben en dat ze niet mogen optreden .,DT NNS VBP CC PRP TO CD NNS MD CC CC PRP RB MD VB .,de_DT politievakbond_NNS zeggen_VBP dat_CC ze_PRP te_TO weinig_CD middeel_NNS hebben_MD en_CC dat_CC ze_PRP niet_RB mogen_MD optreden_VB ._.,CFS
3685,"Wij zullen in dit Parlement intens samenwerken om al die moeilijke zaken, al die uitdagingen die onze luchtvaartsector bedreigen, aan te pakken.",1704,3685,25,0.0000000000,0.950000000,"wij zullen innen dit parlement inten samenwerken om al die moeilijk zaak , al die uitdaging die onze luchtvaartsector bedreigen , aan te pakken .","PRP MD VB PRP NNP NNS VB CC PRP PRP JJ NNS , PRP PRP NNS PRP PRP$ NN VBP , RP TO VBP .","wij_PRP zullen_MD innen_VB dit_PRP parlement_NNP inten_NNS samenwerken_VB om_CC al_PRP die_PRP moeilijk_JJ zaak_NNS ,_, al_PRP die_PRP uitdaging_NNS die_PRP onze_PRP$ luchtvaartsector_NN bedreigen_VBP ,_, aan_RP te_TO pakken_VBP ._.",NFS
3529,Ook nu nog worden blijkbaar aanpassingen gedaan aan de software.,1647,3529,11,0.0000000000,0.600000000,ook nu nog worden blijkbaar aanpassing doen aan de software .,RB RB RB MD RB NNS VBN IN DT NN .,ook_RB nu_RB nog_RB worden_MD blijkbaar_RB aanpassing_NNS doen_VBN aan_IN de_DT software_NN ._.,CFS
4094,Wij vinden niet dat een volledige sector de dupe moet zijn van enkele rotte appels in die sector.,1860,4094,19,-0.2425000000,0.515000000,wij vinden niet dat een volledig sector de dupe moeten zijn van enkele rotte appel in die sector .,PRP VBP RB CC DT JJ NN DT NN MD PRP IN PRP NN NNS IN PRP NN .,wij_PRP vinden_VBP niet_RB dat_CC een_DT volledig_JJ sector_NN de_DT dupe_NN moeten_MD zijn_PRP van_IN enkele_PRP rotte_NN appel_NNS in_IN die_PRP sector_NN ._.,NFS
3192,U hebt zelf aangegeven dat het een ontsnappingsroute zou kunnen zijn.,1515,3192,12,0.0000000000,0.000000000,u hebben zelf aangeven dat het een ontsnappingsroute zullen kunnen zijn .,PRP VBP PRP VBN CC PRP DT NN MD MD MD .,u_PRP hebben_VBP zelf_PRP aangeven_VBN dat_CC het_PRP een_DT ontsnappingsroute_NN zullen_MD kunnen_MD zijn_MD ._.,CFS
4035,Wij hebben nood aan een zekere ecologische planificatie van onze economie.,1829,4035,12,0.3000000000,0.500000000,wij hebben nood aan een zekere ecologisch planificatie van onze economie .,PRP MD NN IN DT PRP JJ NN IN PRP$ NN .,wij_PRP hebben_MD nood_NN aan_IN een_DT zekere_PRP ecologisch_JJ planificatie_NN van_IN onze_PRP$ economie_NN ._.,NFS
3611,Dat is energie die wij zouden moeten besteden aan een andere energietoekomst.,1675,3611,13,0.0000000000,0.100000000,dat zijn energie die wij zullen moeten besteden aan een andere energietoekomst .,CC MD NN PRP PRP MD MD VB IN DT PRP NN .,dat_CC zijn_MD energie_NN die_PRP wij_PRP zullen_MD moeten_MD besteden_VB aan_IN een_DT andere_PRP energietoekomst_NN ._.,NFS
3443,"Collega Hedebouw en collega Kitir, u verwijst naar het voorstel rond werkbaar en wendbaar werk.",1606,3443,17,-0.2750000000,0.800000000,"collega hedebouw en collega kitir , u verwijzen naar het voorstel rond werkbaar en wendbaar werk .","NN NNP CC NN NNP , PRP VBP IN DT NN IN JJ CC JJ NN .","collega_NN hedebouw_NNP en_CC collega_NN kitir_NNP ,_, u_PRP verwijzen_VBP naar_IN het_DT voorstel_NN rond_IN werkbaar_JJ en_CC wendbaar_JJ werk_NN ._.",UFS
3389,"Mijnheer de minister, laat het diploma dat daar toegekend wordt, dan beslissend zijn.",1587,3389,16,-0.3000000000,0.600000000,"mijnheer de minister , laten het diploma dat daar toekennen worden , dan beslissen zijn .","NN DT NN , MD DT NN CC RB VBN MD , RB VBG MD .","mijnheer_NN de_DT minister_NN ,_, laten_MD het_DT diploma_NN dat_CC daar_RB toekennen_VBN worden_MD ,_, dan_RB beslissen_VBG zijn_MD ._.",NFS
2930,Er is op dit moment ook geen enkele aanwijzing in de gerechtelijke onderzoeken dat Abrini vroeger contacten met die mensen in Manchester zou hebben gehad.,1408,2930,26,0.0000000000,0.100000000,er zijn oppen dit moment ook geen enkele aanwijzing in de gerechtelijk onderzoeken dat abrini vroeger contact met die mens in manchester zou hebben hebben .,RB MD VB PRP NN RB PRP PRP NN IN DT JJ VB CC NNP JJR NNS IN PRP NNS IN NNP JJ MD VBN .,er_RB zijn_MD oppen_VB dit_PRP moment_NN ook_RB geen_PRP enkele_PRP aanwijzing_NN in_IN de_DT gerechtelijk_JJ onderzoeken_VB dat_CC abrini_NNP vroeger_JJR contact_NNS met_IN die_PRP mens_NNS in_IN manchester_NNP zou_JJ hebben_MD hebben_VBN ._.,CFS
2903,"Ten derde, hebben we de BBI versterkt, zowel in aantal als qua uitrusting, dit om bijvoorbeeld via datamining aan meer doelgerichte opsporing te doen.",1396,2903,28,-0.1000000000,0.100000000,"ten derde , hebben we de bbi versterken , zowel in aantal als qua uitrusting , dit om bijvoorbeeld via datamining aan meer doelgerichte opsporing te doen .","IN CD , MD PRP DT NN VBN , CC IN NN PRP IN NN , PRP CC RB IN NN IN CD NN NN TO VB .","ten_IN derde_CD ,_, hebben_MD we_PRP de_DT bbi_NN versterken_VBN ,_, zowel_CC in_IN aantal_NN als_PRP qua_IN uitrusting_NN ,_, dit_PRP om_CC bijvoorbeeld_RB via_IN datamining_NN aan_IN meer_CD doelgerichte_NN opsporing_NN te_TO doen_VB ._.",CFS
3814,Dit komt immers niet uit de lucht vallen.,1749,3814,9,0.0000000000,0.000000000,dit komen immers niet uit de lucht vallen .,PRP VBZ RB RB IN DT NN VBP .,dit_PRP komen_VBZ immers_RB niet_RB uit_IN de_DT lucht_NN vallen_VBP ._.,NFS
3051,Er werd nog nooit zoveel cocaïne en drugs verhandeld in Antwerpen als vandaag het geval is.,1451,3051,17,0.0000000000,0.000000000,er worden nog nooit zoveel cocaïne en drug verhandeld in antwerpen als vandaag het geval zijn .,RB MD RB RB CD NN CC NNS JJ IN NNP PRP RB DT NN MD .,er_RB worden_MD nog_RB nooit_RB zoveel_CD cocaïne_NN en_CC drug_NNS verhandeld_JJ in_IN antwerpen_NNP als_PRP vandaag_RB het_DT geval_NN zijn_MD ._.,CFS
3509,"Vanaf 1 mei 2016 moeten de werkgevers die buiten het Brussels Gewest of Vlaams-Brabant zijn gelegen, een omschrijving van de redenen van overmacht geven.",1632,3509,26,0.0000000000,0.000000000,"vanaf 1 mei 2016 moeten de werkgever die buiten het brussels gewest of vlaams-brabant zijn liggen , een omschrijving van de redeen van overmacht geven .","IN CD NNP CD MD DT NNS PRP RB DT NN NNP CC NNP PRP$ VBN , DT NN IN DT NNS IN NN VB .","vanaf_IN 1_CD mei_NNP 2016_CD moeten_MD de_DT werkgever_NNS die_PRP buiten_RB het_DT brussels_NN gewest_NNP of_CC vlaams-brabant_NNP zijn_PRP$ liggen_VBN ,_, een_DT omschrijving_NN van_IN de_DT redeen_NNS van_IN overmacht_NN geven_VB ._.",CFS
3358,Wij hebben overleg gehad met de werkgevers en werknemers.,1578,3358,10,0.0000000000,0.000000000,wij hebben overleg hebben met de werkgever en werknemer .,PRP MD NN VBN IN DT NNS CC NNS .,wij_PRP hebben_MD overleg_NN hebben_VBN met_IN de_DT werkgever_NNS en_CC werknemer_NNS ._.,UFS
3476,"Als het gewijzigd wordt, wordt het gewijzigd via sociaal overleg.",1619,3476,12,0.2333000000,0.333300000,"als het wijzigen worden , worden het wijzigen via sociaal overleg .","CC DT VBN MD , MD PRP VBN IN JJ NN .","als_CC het_DT wijzigen_VBN worden_MD ,_, worden_MD het_PRP wijzigen_VBN via_IN sociaal_JJ overleg_NN ._.",NFS
3075,"Afhankelijk van het overleg zullen wij bijkomende middelen investeren in de federale politie, want als men prioriteiten stelt moet men daar ook middelen tegenover zetten.",1459,3075,27,-0.1000000000,0.800000000,"afhankelijk van het overleg zullen wij bijkomennen middeel investeer in de federaal politie , want als men prioriteit stellen moeten men daar ook middeel tegenover zetten .","JJ IN DT NN MD PRP VBG NNS NNS IN DT JJ NN , CC CC PRP NNS VBP MD PRP RB RB NNS RP VB .","afhankelijk_JJ van_IN het_DT overleg_NN zullen_MD wij_PRP bijkomennen_VBG middeel_NNS investeer_NNS in_IN de_DT federaal_JJ politie_NN ,_, want_CC als_CC men_PRP prioriteit_NNS stellen_VBP moeten_MD men_PRP daar_RB ook_RB middeel_NNS tegenover_RP zetten_VB ._.",NFS
3093,Dat is altijd zo geweest.,1468,3093,6,0.0000000000,0.000000000,dat zijn altijd zo wezen .,PRP MD RB RB MD .,dat_PRP zijn_MD altijd_RB zo_RB wezen_MD ._.,NFS
3836,Dit versnipperde beleid is duidelijk ontoereikend.,1759,3836,7,0.4500000000,0.600000000,dit versnipperen beleid zijn duidelijk ontoereiken .,PRP VBN NN MD JJ VBG .,dit_PRP versnipperen_VBN beleid_NN zijn_MD duidelijk_JJ ontoereiken_VBG ._.,NFS
4031,"De andere methode, die even gevaarlijk is, bestaat erin om niets op poten te zetten om vervangingscapaciteit te creëren voor 2025.",1827,4031,24,-0.3000000000,0.500000000,"de andere methode , die even gevaarlijk zijn , bestaan erin om niets op poot te zetten om vervangingscapaciteit te creëren voor 2025 .","DT PRP NN , PRP RB JJ MD , VBZ RB CC PRP IN NNS TO VB IN NN TO VB IN CD .","de_DT andere_PRP methode_NN ,_, die_PRP even_RB gevaarlijk_JJ zijn_MD ,_, bestaan_VBZ erin_RB om_CC niets_PRP op_IN poot_NNS te_TO zetten_VB om_IN vervangingscapaciteit_NN te_TO creëren_VB voor_IN 2025_CD ._.",NFS
4054,Daarin wordt duidelijk aangetoond dat 2025 wel degelijk haalbaar is op voorwaarde dat er nu wordt beslist en er dus geen tijd meer wordt verloren.,1836,4054,26,0.2000000000,0.450000000,daarin worden duidelijk aantonen dat 2025 wel degelijk haalbaar zijn op voorwaard dat er nu worden beslist en er dus geen tijd meer worden verliezen .,RB MD JJ VBN CC CD RB JJ NN MD IN JJ CC RB RB MD JJ CC RB RB PRP NN RB MD VBN .,daarin_RB worden_MD duidelijk_JJ aantonen_VBN dat_CC 2025_CD wel_RB degelijk_JJ haalbaar_NN zijn_MD op_IN voorwaard_JJ dat_CC er_RB nu_RB worden_MD beslist_JJ en_CC er_RB dus_RB geen_PRP tijd_NN meer_RB worden_MD verliezen_VBN ._.,CFS
3925,"Wij spreken ook nooit over het ene of het andere, ze gaan hand in hand.",1796,3925,17,0.0000000000,0.100000000,"wij spreken ook nooit over het ene of het andere , ze gaan hand in hand .","PRP VBP RB RB IN DT PRP CC PRP PRP , PRP VBP NN IN NN .","wij_PRP spreken_VBP ook_RB nooit_RB over_IN het_DT ene_PRP of_CC het_PRP andere_PRP ,_, ze_PRP gaan_VBP hand_NN in_IN hand_NN ._.",NFS
3514,Ik denk dat het echt wel tijd is voor de taskforce.,1636,3514,12,0.2000000000,0.400000000,ik denken dat het echt wel tijd zijn voor de taskforce .,PRP VBP CC PRP JJ RB NN MD IN DT NN .,ik_PRP denken_VBP dat_CC het_PRP echt_JJ wel_RB tijd_NN zijn_MD voor_IN de_DT taskforce_NN ._.,NFS
3127,Met de zes stichtende landen hebben wij geprobeerd een nieuw idee op tafel te leggen.,1485,3127,16,0.1500000000,0.450000000,met de zes stichtennen land hebben wij proberen een nieuw idee op tafel te leggen .,IN DT CD VBG NNS MD PRP MD DT JJ NN IN NN TO VB .,met_IN de_DT zes_CD stichtennen_VBG land_NNS hebben_MD wij_PRP proberen_MD een_DT nieuw_JJ idee_NN op_IN tafel_NN te_TO leggen_VB ._.,NFS
3318,Dit is ook een belangrijke evenwichtsoefening op het vlak van de privacy die u als bevoegd staatssecretaris zult opvolgen.,1568,3318,20,0.1500000000,0.500000000,dit zijn ook een belangrijk evenwichtsoefening op het vlak van de privacy die u als bevoegden staatssecretaris zulten opvolgen .,PRP MD RB DT JJ NN IN PRP NN IN DT NN PRP PRP CC VBN NN MD VB .,dit_PRP zijn_MD ook_RB een_DT belangrijk_JJ evenwichtsoefening_NN op_IN het_PRP vlak_NN van_IN de_DT privacy_NN die_PRP u_PRP als_CC bevoegden_VBN staatssecretaris_NN zulten_MD opvolgen_VB ._.,NFS
3620,"Welnu, het is niet omdat alles elektronisch verloopt en er af en toe een lampje begint te branden, zo zei hij, dat men meteen zijn auto moet wegdoen.",1677,3620,32,0.0000000000,0.000000000,"welnu , het zijn niet omdat alles elektronisch verlopen en er af en toe een lampje begint te branden , zo zeggen hij , dat men meteen zijn auto moeten wegdoen .","UH , PRP MD RB CC PRP NN VBZ CC RB RP CC IN DT NN NN TO VBP , RB VBD PRP , CC PRP RB PRP$ NN MD VB .","welnu_UH ,_, het_PRP zijn_MD niet_RB omdat_CC alles_PRP elektronisch_NN verlopen_VBZ en_CC er_RB af_RP en_CC toe_IN een_DT lampje_NN begint_NN te_TO branden_VBP ,_, zo_RB zeggen_VBD hij_PRP ,_, dat_CC men_PRP meteen_RB zijn_PRP$ auto_NN moeten_MD wegdoen_VB ._.",NFS
3206,U weet net zo goed als ik dat het huidig systeem oneerlijk is omdat het zorgt voor maatschappelijke ontwrichting.,1523,3206,20,-0.0125000000,0.487500000,u wijten net zo goed als ik dat het huidig systeem oneerlijk zijn omdat het zorgen voor maatschappelijk ontwrichting .,PRP VBP RB RB JJ CC PRP CC DT NN NN JJ MD CC DT VBZ IN JJ NN .,u_PRP wijten_VBP net_RB zo_RB goed_JJ als_CC ik_PRP dat_CC het_DT huidig_NN systeem_NN oneerlijk_JJ zijn_MD omdat_CC het_DT zorgen_VBZ voor_IN maatschappelijk_JJ ontwrichting_NN ._.,NFS
3853,U bent onder andere niet bevoegd voor de lokale politie.,1766,3853,11,0.0000000000,0.050000000,u zijn onder andere niet bevoegden voor de lokaal politie .,PRP MD IN PRP RB VBN IN DT JJ NN .,u_PRP zijn_MD onder_IN andere_PRP niet_RB bevoegden_VBN voor_IN de_DT lokaal_JJ politie_NN ._.,CFS
4008,Gisteren lanceerde Elia een nieuw rapport over het energiebeleid.,1823,4008,10,0.1500000000,0.450000000,gisteren lanceren elia een nieuw rapport over het energiebeleid .,RB VBD NNP DT JJ NN IN DT NN .,gisteren_RB lanceren_VBD elia_NNP een_DT nieuw_JJ rapport_NN over_IN het_DT energiebeleid_NN ._.,UFS
4083,De verpleegkundigen waren dus zeker op tijd op de hoogte van de nieuwe regelgeving.,1852,4083,15,0.2250000000,0.475000000,de verpleegkundigen zijn dus zeker op tijd op de hoogte van de nieuw regelgeving .,DT JJ MD RB JJ IN NN IN DT NN IN DT JJ NN .,de_DT verpleegkundigen_JJ zijn_MD dus_RB zeker_JJ op_IN tijd_NN op_IN de_DT hoogte_NN van_IN de_DT nieuw_JJ regelgeving_NN ._.,CFS
3306,Heel wat vrachtwagens uit het buitenland stoppen of vertrekken in onze havens.,1565,3306,13,0.1333000000,0.566700000,heel wat vrachtwagen uit het buitenland stop of vertrekken in onze haven .,RB PRP NNS IN DT NN NNS CC VBP IN PRP$ NNS .,heel_RB wat_PRP vrachtwagen_NNS uit_IN het_DT buitenland_NN stop_NNS of_CC vertrekken_VBP in_IN onze_PRP$ haven_NNS ._.,CFS
3102,"Mijnheer de minister, de verslaggeving in De Morgen is duidelijk, in die zin dat er bij de ambassadeur in Kampala een vraag is toegekomen van Binnenlandse Zaken, alleen om te informeren of de begeleiders die met de Zuid-Soedanezen teruggaan, veilig zouden zijn.",1471,3102,47,0.2833000000,0.400000000,"mijnheer de minister , de verslaggeving in de morgen zijn duidelijk , in die zin dat er bij de ambassadeur in kampala een vraag zijn toekomen van binnenlandse zaken , alleen om te informeren of de begeleider die met de zuid-soedanezen teruggaan , veilig zullen zijn .","NN DT NN , DT NN IN DT NN MD JJ , IN PRP NN CC RB IN DT NN IN NNP DT NN MD VBN IN NNP NNPS , CC CC TO VB CC DT NNS PRP IN DT NNP VB , JJ MD MD .","mijnheer_NN de_DT minister_NN ,_, de_DT verslaggeving_NN in_IN de_DT morgen_NN zijn_MD duidelijk_JJ ,_, in_IN die_PRP zin_NN dat_CC er_RB bij_IN de_DT ambassadeur_NN in_IN kampala_NNP een_DT vraag_NN zijn_MD toekomen_VBN van_IN binnenlandse_NNP zaken_NNPS ,_, alleen_CC om_CC te_TO informeren_VB of_CC de_DT begeleider_NNS die_PRP met_IN de_DT zuid-soedanezen_NNP teruggaan_VB ,_, veilig_JJ zullen_MD zijn_MD ._.",CFS
3584,Het gaat om een vraag naar veiligheid!,1660,3584,8,-0.8125000000,0.900000000,het gaten om een vraag naar veiligheid !,PRP VBZ CC DT NN IN NN .,het_PRP gaten_VBZ om_CC een_DT vraag_NN naar_IN veiligheid_NN !_.,NFS
3911,De politie moet de vriend van de burger blijven.,1793,3911,10,0.0000000000,0.000000000,de politie moeten de vriend van de burger blijven .,DT NN MD DT NN IN DT NN MD .,de_DT politie_NN moeten_MD de_DT vriend_NN van_IN de_DT burger_NN blijven_MD ._.,NFS
3513,"Mijnheer de minister, ik dank u voor het antwoord.",1635,3513,11,0.0000000000,0.000000000,"mijnheer de minister , ik danken u voor het antwoord .","NN DT NN , PRP VBP PRP IN DT NN .","mijnheer_NN de_DT minister_NN ,_, ik_PRP danken_VBP u_PRP voor_IN het_DT antwoord_NN ._.",NFS
3448,Ik heb hier de lijst van alle cao’s en koninklijke besluiten die zijn afgesloten.,1608,3448,17,0.0000000000,0.000000000,ik hebben hier de lijst van alle cao ’  en koninklijk besluiten die zijn afsluiten .,PRP MD RB DT NN IN PRP NN NN NNS CC JJ VBP PRP PRP VBN .,ik_PRP hebben_MD hier_RB de_DT lijst_NN van_IN alle_PRP cao_NN ’_NN _NNS en_CC koninklijk_JJ besluiten_VBP die_PRP zijn_PRP afsluiten_VBN ._.,UFS
3885,"Mijnheer de minister, een speelpleintje in de Lemonnierlaan zal echt niet helpen.",1784,3885,14,0.2000000000,0.400000000,"mijnheer de minister , een speelpleintje in de lemonnierlaan zullen echt niet helpen .","NN DT NN , DT NN IN DT NNP MD JJ RB VB .","mijnheer_NN de_DT minister_NN ,_, een_DT speelpleintje_NN in_IN de_DT lemonnierlaan_NNP zullen_MD echt_JJ niet_RB helpen_VB ._.",NFS
3826,"Terwijl de hulpdiensten, mijns inziens, gisteren zeer snel en accuraat gehandeld hebben, meen ik dat zaterdagnacht iets fout is gelopen bij de aansturing van die mensen.",1755,3826,30,-0.1250000000,0.550000000,"terwijl de hulpdienst , mijns inzien , gisteren zeer snel en accuraat gehandeld hebben , menen ik dat zaterdagnacht iets fout zijn lopen bij de aansturing van die mens .","CC DT NNS , PRP$ NNS , CC RB JJ CC JJ NN VBP , VBP PRP PRP NN DT NN MD VBN IN DT NN IN PRP NNS .","terwijl_CC de_DT hulpdienst_NNS ,_, mijns_PRP$ inzien_NNS ,_, gisteren_CC zeer_RB snel_JJ en_CC accuraat_JJ gehandeld_NN hebben_VBP ,_, menen_VBP ik_PRP dat_PRP zaterdagnacht_NN iets_DT fout_NN zijn_MD lopen_VBN bij_IN de_DT aansturing_NN van_IN die_PRP mens_NNS ._.",NFS
3477,U stelt het mooi voor: wij mogen allemaal thuisblijven wanneer het zomer is en we mogen allemaal langer werken wanneer het winter is en het regent.,1620,3477,28,0.3500000000,0.550000000,u stellen het mooi voor : wij mogen allemaal thuisblijf wanneer het zomer zijn en we mogen allemaal langer werken wanneer het winter zijn en het regenen .,PRP VBP DT JJ IN . PRP MD PRP NNS CC DT NN MD CC PRP MD PRP JJR VB CC DT NN MD CC PRP VBZ .,u_PRP stellen_VBP het_DT mooi_JJ voor_IN :_. wij_PRP mogen_MD allemaal_PRP thuisblijf_NNS wanneer_CC het_DT zomer_NN zijn_MD en_CC we_PRP mogen_MD allemaal_PRP langer_JJR werken_VB wanneer_CC het_DT winter_NN zijn_MD en_CC het_PRP regenen_VBZ ._.,NFS
3132,Wij hebben ter zake trouwens al enige vooruitgang geboekt.,1488,3132,10,0.5500000000,0.800000000,wij hebben ter zake trouwens al enig vooruitgang boeken .,PRP MD IN NN RB RB JJ NN VBN .,wij_PRP hebben_MD ter_IN zake_NN trouwens_RB al_RB enig_JJ vooruitgang_NN boeken_VBN ._.,NFS
3912,De burger moet weten dat hij op de politie kan rekenen.,1794,3912,12,0.0000000000,0.000000000,de burger moeten wijten dat hij op de politie kunnen rekenen .,DT NN MD VB CC PRP IN DT NN MD VB .,de_DT burger_NN moeten_MD wijten_VB dat_CC hij_PRP op_IN de_DT politie_NN kunnen_MD rekenen_VB ._.,NFS
3552,Er is heel kordaat opgetreden en die nieuwe elementen zijn meteen doorgegeven aan de Economische Inspectie.,1652,3552,17,0.1417000000,0.508300000,er zijn heel kordaat optreden en die nieuw element zijn meteen doorgeven aan de economische inspectie .,RB MD RB JJ VBN CC PRP JJ NNS PRP RB VBN IN DT NNPS NNP .,er_RB zijn_MD heel_RB kordaat_JJ optreden_VBN en_CC die_PRP nieuw_JJ element_NNS zijn_PRP meteen_RB doorgeven_VBN aan_IN de_DT economische_NNPS inspectie_NNP ._.,CFS
4064,"Wij doen een oproep aan alle betrokken ministers om het regeerakkoord uit te voeren, om de wet uit te voeren, en om werk te maken van een energiepact.",1841,4064,31,0.0000000000,0.400000000,"wij doen een oproep aan alle betrekken minister om het regeerakkoord uit te varen , om de wet uit te varen , en om werk te maken van een energiepact .","PRP VBP DT NN IN PRP VBN NNS CC DT NN RP TO VB , CC DT NN RP TO VB , CC IN NN TO VB IN DT NN .","wij_PRP doen_VBP een_DT oproep_NN aan_IN alle_PRP betrekken_VBN minister_NNS om_CC het_DT regeerakkoord_NN uit_RP te_TO varen_VB ,_, om_CC de_DT wet_NN uit_RP te_TO varen_VB ,_, en_CC om_IN werk_NN te_TO maken_VB van_IN een_DT energiepact_NN ._.",NFS
4107,Nochtans hebben we hem drie keer gevraagd om naar de commissie Panama Papers te komen.,1867,4107,16,-0.6500000000,0.900000000,nochtans hebben we hem drie keer vragen om naar de commissie panama papers te komen .,RB MD PRP PRP CD NN VBN CC IN DT NN NNP NNP TO VB .,nochtans_RB hebben_MD we_PRP hem_PRP drie_CD keer_NN vragen_VBN om_CC naar_IN de_DT commissie_NN panama_NNP papers_NNP te_TO komen_VB ._.,CFS
